participant_id,speech_duration,silence_duration,speech_to_silence_ratio,silence_ratio,rms_mean,rms_std,energy_min,energy_max,energy_range,energy_median,energy_var,zcr_mean,zcr_std,zcr_var,mfcc_1_mean,mfcc_1_std,mfcc_1_var,mfcc_delta_1_mean,mfcc_delta_1_std,mfcc_delta_1_var,mfcc_2_mean,mfcc_2_std,mfcc_2_var,mfcc_delta_2_mean,mfcc_delta_2_std,mfcc_delta_2_var,mfcc_3_mean,mfcc_3_std,mfcc_3_var,mfcc_delta_3_mean,mfcc_delta_3_std,mfcc_delta_3_var,mfcc_4_mean,mfcc_4_std,mfcc_4_var,mfcc_delta_4_mean,mfcc_delta_4_std,mfcc_delta_4_var,mfcc_5_mean,mfcc_5_std,mfcc_5_var,mfcc_delta_5_mean,mfcc_delta_5_std,mfcc_delta_5_var,mfcc_6_mean,mfcc_6_std,mfcc_6_var,mfcc_delta_6_mean,mfcc_delta_6_std,mfcc_delta_6_var,mfcc_7_mean,mfcc_7_std,mfcc_7_var,mfcc_delta_7_mean,mfcc_delta_7_std,mfcc_delta_7_var,mfcc_8_mean,mfcc_8_std,mfcc_8_var,mfcc_delta_8_mean,mfcc_delta_8_std,mfcc_delta_8_var,mfcc_9_mean,mfcc_9_std,mfcc_9_var,mfcc_delta_9_mean,mfcc_delta_9_std,mfcc_delta_9_var,mfcc_10_mean,mfcc_10_std,mfcc_10_var,mfcc_delta_10_mean,mfcc_delta_10_std,mfcc_delta_10_var,mfcc_11_mean,mfcc_11_std,mfcc_11_var,mfcc_delta_11_mean,mfcc_delta_11_std,mfcc_delta_11_var,mfcc_12_mean,mfcc_12_std,mfcc_12_var,mfcc_delta_12_mean,mfcc_delta_12_std,mfcc_delta_12_var,mfcc_13_mean,mfcc_13_std,mfcc_13_var,mfcc_delta_13_mean,mfcc_delta_13_std,mfcc_delta_13_var,spectral_centroid_mean,spectral_centroid_std,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_bandwidth_var,spectral_rolloff_mean,spectral_rolloff_std,spectral_rolloff_var,spectral_contrast_mean,spectral_contrast_std,spectral_contrast_var,spectral_flatness_mean,spectral_flatness_std,spectral_flatness_var,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_range,pitch_median,pitch_skew,voiced_ratio,speaking_rate,speech_segments,avg_segment_duration,pause_mean,pause_std,pause_max,pause_total,harmonic_energy,percussive_energy,onset_count,hnr_mean,hnr_std,jitter,shimmer,articulation_speed,word_count,label
448,483.71199999999897,311.2976875000011,1.5538567033079569,0.3915646468144466,0.0095885955,0.009536222,0.0,0.1700469,0.1700469,0.0068570995,9.093952e-05,0.2625398368321091,0.13649978189222042,0.018632190456623746,-376.55817,83.084724,6903.072,0.0099336775,13.344311,178.07062,22.718594,48.86684,2387.9683,0.002144334,9.476512,89.80428,-25.157988,29.930092,895.8104,-0.0015496712,5.628436,31.67929,-5.1310105,33.044735,1091.9546,-0.00018272347,6.201483,38.45839,-13.867841,19.24798,370.48477,0.0008597916,3.6364775,13.223968,-16.425272,19.383541,375.72168,-0.0020747795,3.7184896,13.827165,-24.774668,17.005459,289.18564,-0.0022512258,2.97576,8.855147,-4.8477073,14.004402,196.12329,0.0011529651,2.576271,6.637172,-22.667816,13.566038,184.0374,-0.0001641858,2.3927157,5.7250886,-0.08604463,13.219419,174.75302,0.0013958409,2.433811,5.923436,-14.291013,9.841663,96.858345,-9.767587e-05,1.8143941,3.2920258,-0.5357556,10.11931,102.40045,-0.00086135225,1.9025847,3.6198285,-16.676617,11.162546,124.60243,-0.0016202445,2.0525067,4.212784,2746.179603289371,939.2193519867369,882132.991146386,1886.707029906931,342.9537127481382,117617.24908773247,5041.618031797142,1295.001774772966,1677029.5966651316,22.276116524825355,8.523487737818753,72.64984321674663,0.08729347,0.13232502,0.017509911,184.59851144329917,70.6022407634473,70.91536696417685,1413.1442720795428,1342.228905115366,175.62564499846297,12.960544456305836,0.39549205069851107,1.5031263376900674,1195,0.40477991597926277,0.2604719665271956,0.43587332792995637,10.975999999999999,311.26399999999876,-1.4081811e-05,-9.759615e-07,3913,506.69632,34233.32,0.009419816171322091,0.07641239378214586,4.99677494046045,2417,1
449,550.6239999999989,173.9859375000011,3.164761501688801,0.2401097866533208,0.015813224,0.012532586,0.0,0.25673458,0.25673458,0.013103881,0.00015706572,0.23968977268022743,0.12578370075723644,0.015821539376186005,-317.29724,78.425545,6150.566,0.000613844,13.2755995,176.24155,32.402996,43.475933,1890.1567,0.00026774398,8.232069,67.76695,-32.516125,32.88112,1081.1678,0.001191771,6.4967566,42.207848,1.0189203,27.368935,749.05853,0.0024563107,5.279818,27.876476,-19.471388,17.104525,292.56476,-7.42787e-05,3.2313879,10.441868,-17.283642,18.089174,327.2182,-0.0020811954,3.398906,11.552563,-24.143045,17.017801,289.60553,-0.00095514534,3.2122803,10.318745,-14.34616,14.142836,200.01979,0.00016270994,2.622501,6.877511,-22.766756,12.656433,160.1853,-0.00043116623,2.3118854,5.344814,-1.9352186,13.49224,182.04054,0.00057382835,2.576698,6.639373,-20.29197,9.533815,90.89364,-0.0001203059,1.7435852,3.0400896,-1.1322011,9.078045,82.410904,-0.00025916332,1.7013233,2.8945007,-7.555713,7.977395,63.638832,-0.0010847822,1.4857261,2.2073822,2511.151556758339,923.6213885612672,853076.4694078433,1773.8062373346586,321.2992414067501,103233.20252855308,4449.114042835063,1329.910207713448,1768661.1605804262,23.39144635432393,9.216314843074578,84.94045928667678,0.06767709,0.1077856,0.011617735,204.64561838248036,56.31092648811048,144.30989148811935,1421.3305335680736,1277.0206420799543,197.13312122062953,15.849569765021043,0.629101346847909,1.5415190189825405,1117,0.492948970015264,0.1557314234556836,0.2540789595002545,5.312000000000012,173.95199999999858,-1.3719325e-05,-1.4324089e-06,4081,1022.8756,54335.96,0.010618155861307063,0.08477598499592126,5.5101121636543375,3034,0
451,462.62399999999866,173.62600000000134,2.664485718357328,0.27288958742632824,0.024482373,0.026206449,0.00033040033,0.23198488,0.23165448,0.01604287,0.000686778,0.32634495784715584,0.16059521365868434,0.02579082265007848,-316.74628,104.669945,10955.797,0.0032404233,19.300127,372.4949,1.5567681,54.262398,2944.408,0.0022542048,10.852366,117.773865,-13.022321,35.227978,1241.0105,-0.00037590088,7.003821,49.053505,-8.603371,31.260588,977.22437,-0.0010571688,6.0880218,37.06401,-18.79884,20.158003,406.3451,-1.9439358e-05,3.8893626,15.127142,-13.927076,17.712317,313.72617,0.0005702864,3.3114934,10.965988,-32.202843,18.675749,348.78357,0.0002231854,3.4580827,11.958336,-3.2943592,14.158099,200.45177,-0.0012985825,2.70729,7.329419,-22.418964,14.824828,219.77554,-0.0011752427,2.7705433,7.675911,-2.4175482,11.791253,139.03365,0.00026405026,2.1682537,4.701324,-11.343056,10.015871,100.31767,-2.3470902e-05,1.911183,3.6526206,-4.3750367,9.974082,99.482315,-0.00085117423,1.9561052,3.8263478,-12.265121,8.834496,78.04832,-0.00017193104,1.6731116,2.799302,3248.7347808429595,1094.965542267559,1198949.5387532895,1929.285567881202,334.2437499852314,111718.88440418987,5559.466236860635,976.921829745357,954376.2614330163,22.92371664331445,10.088741018889664,101.78269534622686,0.089708924,0.09758762,0.009523344,214.1835103400729,80.48492613589482,66.93519325188251,1413.1442720795428,1346.2090788276603,204.08500572708806,11.250171649629388,0.31680329928497697,1.1976424361493123,762,0.6071181094394758,0.22622572178477574,0.20288088244521546,1.2800000000000011,172.3839999999991,-1.3794731e-05,-1.4626409e-06,2836,634.3291,52620.56,0.011449898687674891,0.07779426657134873,3.6249740610085186,1677,0
454,185.3119999999999,22.762937500000106,8.140952452162493,0.10939778607406818,0.017625852,0.014889423,0.00068171474,0.12834947,0.12766775,0.013911652,0.00022169492,0.2983870725530524,0.13794053068599507,0.019027590005933945,-299.25226,80.76753,6523.394,0.017304715,14.201564,201.68442,20.476786,43.9123,1928.29,-0.0041376273,8.599141,73.94523,-23.706915,33.16566,1099.9609,-0.0023375934,6.658591,44.336834,-6.6319504,26.108496,681.65356,0.006616388,5.009622,25.096312,-26.334455,16.53624,273.4472,0.0017273774,3.180066,10.112821,-14.1748085,15.28942,233.76637,-0.005309275,2.784692,7.7545094,-25.477299,13.976043,195.32976,-0.003082796,2.6208627,6.8689218,-8.244372,12.0266285,144.6398,0.000110014975,2.1645124,4.685114,-21.08045,12.495645,156.14114,-0.00086577504,2.2824507,5.2095814,-8.054846,9.93564,98.71696,0.0024381245,1.8478822,3.4146686,-21.341206,9.01684,81.3034,0.0006683934,1.6696656,2.7877831,-6.522329,8.989884,80.81802,-0.0035248941,1.6434468,2.7009172,-13.159165,8.681414,75.36694,-0.0028862152,1.6226828,2.6330996,2928.5726407892876,1007.8278222258433,1015716.919252486,1906.3936960711187,284.1460607769481,80738.98385505709,5099.66313624481,1178.3849573216341,1388591.1076419093,22.158087648915252,9.69500935118499,93.99320631956438,0.0866052,0.07875957,0.0062030703,261.66962723774407,144.14524145582106,71.73936383710603,1586.2008141950607,1514.4614503579546,227.75828324510303,5.885409642680138,0.33569121938556185,0.7689537333154312,160,1.1581999927612494,0.14200000000000093,0.10990541387938899,0.5439999999999827,22.720000000000148,-1.1855622e-05,-3.4009026e-06,1378,702.68024,31136.246,0.013030054659351658,0.10468254728629277,3.529183215334141,654,0
455,308.92799999999954,75.61712500000044,4.085423717373201,0.19664044629352784,0.020422524,0.01989071,0.00072305306,0.21270466,0.21198161,0.01462366,0.00039564038,0.2694956588554668,0.13668723875562835,0.018683401238638153,-307.6299,84.140625,7079.645,-0.00021493144,15.228296,231.901,24.019638,47.353683,2242.3713,-0.0010785335,9.245471,85.47874,-36.041607,37.277367,1389.6022,-0.00060681906,7.1759353,51.49405,-4.4993186,32.606503,1063.1841,0.0032692736,5.804359,33.690582,-17.507908,16.305094,265.85608,-0.0011328264,3.0820444,9.498997,-21.188278,19.464912,378.88284,-0.0023423596,3.707798,13.7477665,-25.316193,14.864009,220.93875,0.00090848503,2.6681342,7.11894,-9.988472,12.794729,163.7051,-0.00052300934,2.4646688,6.0745926,-20.614204,13.17467,173.57193,-0.0013239366,2.4280374,5.895365,-7.405291,10.625179,112.89443,0.0024453462,1.923661,3.7004714,-17.96386,8.987076,80.767525,0.0016540329,1.6645958,2.7708793,-3.7329423,9.905755,98.12398,-0.0012000793,1.854605,3.4395595,-19.622066,9.810978,96.25529,-0.0010075605,1.8486421,3.4174778,2676.7952948120023,944.431811207695,891951.4460210472,1822.3744636705178,306.9441343134683,94214.70158944446,4663.489791354635,1394.4966411132348,1944620.882076094,23.116123090684233,9.62455697997676,92.63209706081935,0.07142481,0.086706,0.0075179297,234.2898732849169,96.15199124870679,72.57293509250918,1446.174953670991,1373.6020185784819,212.505992363466,8.597292215113168,0.4172907305360883,1.2274242197193372,472,0.6545084731895997,0.16020338983050805,0.1714479492748241,1.1199999999999761,75.6159999999998,-1.35620385e-05,-1.6931859e-06,2535,1376.6853,241143.33,0.013136260416552012,0.07662466282196015,3.398850217526419,1050,0
456,409.31199999999967,57.42300000000034,7.128014782787079,0.12303127042111764,0.026777793,0.019628722,0.00065649726,0.25430727,0.25365078,0.022868887,0.00038528675,0.2621990639568765,0.1500861256784674,0.02252584512117271,-275.2214,84.44173,7130.406,0.0046333293,15.73782,247.67897,30.58756,49.240513,2424.628,0.00048285135,9.700458,94.09888,-27.463789,37.879517,1434.8578,0.004336465,7.4993834,56.240753,1.003188,27.741486,769.59,0.004638578,5.378247,28.925539,-25.924664,18.379759,337.81552,-0.0017579849,3.509151,12.31414,-11.003221,16.726091,279.76212,-0.0012221107,3.1077528,9.658127,-30.90549,16.484554,271.7405,0.0005125019,3.075438,9.458319,-6.3351135,12.793574,163.67555,-0.0021570094,2.3831286,5.6793027,-17.748848,13.578945,184.38774,0.00022905026,2.574049,6.6257286,-10.040377,10.447389,109.147934,0.0020222699,1.9243464,3.703109,-13.114654,9.489443,90.04952,-0.0018030852,1.7276487,2.9847703,-10.773287,10.036477,100.730865,-0.0012005881,1.9036313,3.6238122,-8.192196,9.083321,82.506714,-3.3889373e-05,1.6982721,2.8841283,2625.0879036421134,1049.2010912449437,1100822.9298695805,1779.0535219414749,305.13368997842343,93106.56875984861,4594.880686103113,1306.1499609106593,1706027.7203869168,23.225903286851928,9.988772305954736,99.7755721802083,0.06136009,0.078568414,0.006172996,238.40057153436013,82.05840100336447,92.4986056779086,1454.5525599514124,1362.0539542735037,222.55627686642293,9.814365739890116,0.47051967636977104,0.8805853428605097,411,0.9958929416158314,0.13952311435523,0.14410339058683352,1.47199999999998,57.343999999999525,-1.17377695e-05,-3.520685e-06,2561,2627.9045,117540.625,0.015809952691616443,0.08081004272086224,3.9261003830818577,1607,0
457,268.41599999999886,192.01400000000115,1.3978980626521982,0.4170319049584109,0.0135668125,0.014432459,0.0,0.25450423,0.25450423,0.009925125,0.00020829588,0.2715199042562895,0.15669429827595252,0.024553103112193178,-344.8679,88.09127,7760.072,0.0013140512,13.411075,179.85693,33.15695,55.4455,3074.2036,0.001697352,10.669433,113.8368,-20.71261,32.7039,1069.545,3.5951183e-05,6.0911336,37.10191,6.8163595,23.38719,546.96063,0.002922663,4.284405,18.356127,-16.455395,22.101488,488.47577,0.003264762,4.1234856,17.003134,-6.3013253,15.0993,227.98886,-0.0011940363,2.7989807,7.834293,-23.935375,14.631544,214.08208,-0.001998341,2.5644653,6.576483,-7.306775,17.434906,303.97595,0.0013050847,3.256379,10.604003,-16.452177,13.3398,177.95027,0.0018138749,2.3593051,5.5663204,-3.5209372,12.011146,144.26762,-4.7350604e-05,2.258507,5.1008534,-11.627578,11.960013,143.04192,-0.0007234107,2.0548952,4.2225943,-3.0709486,8.998318,80.96973,-0.0011400301,1.6486194,2.7179458,-15.958759,9.942109,98.84554,-0.0019427899,1.6743418,2.8034203,2645.7707397172576,1180.5413632900813,1393677.9104388037,1712.772620468614,414.4872461388314,171799.6772117522,4555.382475328376,1475.3813324166897,2176750.076043647,21.55760591047859,8.957423708984642,80.23543950228019,0.1025562,0.16885626,0.028512437,152.03126014330581,125.94369942699313,82.88426748110167,2021.7091047947818,1938.82483731368,135.4258854679408,10.310233373850227,0.28250747096514645,1.5550680885259431,716,0.3748826810406651,0.26793296089385465,0.43483519767498463,6.943999999999988,191.83999999999992,-1.1274478e-05,-3.6078468e-06,1963,402.39426,32141.303,0.013492163448901162,0.08982901150388695,4.854405102527441,1303,0
459,310.5919999999998,39.823125000000175,7.799287278452185,0.11364556538477093,0.02114935,0.017362613,0.0,0.1632919,0.1632919,0.01662412,0.00030146036,0.2912719603945987,0.12075512598826377,0.014581800452441455,-279.28003,68.87401,4743.629,0.006624389,12.016451,144.3951,17.493292,52.84495,2792.5889,0.0025335657,10.209155,104.22685,-45.651318,32.426044,1051.4482,-0.0018054878,6.454445,41.65986,10.335826,29.349207,861.376,0.0033416855,5.4858,30.093998,-22.475588,21.409569,458.36966,0.00044490042,4.175648,17.436037,-6.89701,14.232148,202.55403,-0.003944398,2.655453,7.0514307,-27.557743,13.935589,194.20064,-0.0038206584,2.6231637,6.880988,-10.754374,13.684148,187.2559,0.00085923175,2.6408498,6.9740877,-16.732605,11.0446615,121.98454,0.0027823541,2.0836995,4.341803,-4.5862966,13.119837,172.13013,0.0019355601,2.4785244,6.1430836,-13.826206,10.410097,108.37012,0.00018782464,1.9252701,3.7066648,-3.287629,9.82586,96.547516,-0.0009544616,1.883047,3.5458658,-18.603603,9.976635,99.53325,-0.0014837083,1.8788837,3.530204,2761.723583804377,893.4772715326732,798301.6347454702,1640.6351359701048,291.0124280902812,84688.2333030011,4519.602233814264,1096.8511196858342,1203082.378756068,22.16959912028802,9.17198393179217,84.12528924505375,0.077750236,0.088980146,0.007917467,146.67056019591828,136.76340333699324,100.28947374140385,1421.3305335680736,1321.0410598266699,130.8127826502993,8.889010766189092,0.2039083188563685,0.7648071697818409,268,1.1589253688099792,0.14861423220973732,0.15877521936478467,1.1199999999999761,39.679999999999865,-1.1543114e-05,-3.6743575e-06,1985,356.09125,23605.36,0.013094571132628382,0.10766128608493845,3.7669997939418938,1170,1
463,325.80299999999966,23.872000000000355,13.647913302282234,0.06826910702795554,0.032075923,0.021394545,0.0008136396,0.1791922,0.17837857,0.028300479,0.0004577266,0.2704331494355097,0.14681753520373694,0.021555388643300536,-251.48846,78.27153,6126.4326,0.014887136,14.500704,210.2704,26.82439,52.1191,2716.4006,0.007242482,10.246955,105.00009,-40.1007,37.33592,1393.9707,-0.0043085157,7.644808,58.44309,8.219057,30.278784,916.80475,0.0053411876,5.59058,31.254587,-27.764252,20.060303,402.4157,-0.00021187523,3.834715,14.705038,-13.261925,15.536519,241.38342,-0.004190609,2.9609787,8.767395,-25.83077,15.073432,227.20836,-0.003818386,2.7515428,7.570988,-10.471918,14.387377,206.99661,0.000799396,2.7061098,7.3230305,-17.818026,12.212553,149.14645,0.00067067845,2.2487898,5.057056,-2.651846,12.766139,162.9743,0.0012927399,2.444921,5.9776382,-17.903275,9.345436,87.33717,0.00020937437,1.671375,2.7934945,-1.5467672,9.910915,98.22624,-0.00077330664,1.9122925,3.6568627,-18.552217,9.969973,99.40036,-0.0023954513,1.8979748,3.6023088,2655.59036751993,1065.8105323987345,1135952.0909720738,1678.879943566037,300.9555703436277,90574.25532085824,4475.335005261713,1293.0054089136147,1671862.9874798642,23.598869111178807,9.806376459360186,96.16501926269362,0.05913838,0.07510458,0.005640698,180.9463312684048,84.02729850355949,76.44550209132854,1670.8421328729137,1594.3966307815851,170.6259238017108,13.060574286435013,0.5730234260090571,0.49760491885322083,174,1.8724310237216588,0.13719540229885216,0.148390432436299,0.96,23.872000000000277,-1.1655043e-05,-3.613885e-06,1926,1176.0189,82469.11,0.011426415431835566,0.08388880353945821,2.7225040898948167,887,0
464,466.2079999999996,46.67212500000045,9.989002857936987,0.0910000655611298,0.032758612,0.022983516,0.0006859143,0.18940565,0.18871973,0.028595097,0.00052824203,0.29246002722774206,0.13502515189677425,0.01823179164474696,-246.05766,92.20718,8502.163,0.009657523,18.385489,338.0262,26.455444,52.791744,2786.9683,0.002251672,10.746216,115.48116,-36.277264,34.949272,1221.4517,-0.00021144771,7.107989,50.523506,14.927094,24.699171,610.049,0.0037271325,4.842631,23.451075,-19.437801,21.649105,468.68378,0.0028698673,4.2168307,17.781662,-15.189356,18.000828,324.02982,-0.0011645508,3.606166,13.004432,-17.347181,16.828419,283.19565,-0.0019187108,3.136776,9.839363,-17.542902,16.38327,268.41153,-0.001398284,3.2257683,10.405581,-17.394821,12.155961,147.76738,-0.0010454775,2.3392172,5.4719367,-5.5940924,11.439124,130.85356,0.0006309273,2.1895149,4.793976,-22.307198,11.934728,142.43771,0.00054537616,2.2778153,5.188442,3.894245,12.01128,144.27084,-0.0016169364,2.3695247,5.614647,-23.674809,10.944712,119.786705,-0.0023983703,2.0798595,4.3258157,2776.743360858907,973.4267443503475,947559.6266165167,1720.504981523587,292.61375374364826,85622.80887994841,4607.043630677565,1282.4784639037316,1644751.010376875,23.179129773905675,9.864332211388179,97.30504997663041,0.07412535,0.08249436,0.00680532,145.63867180711642,115.78530978907787,66.93519325188251,1437.8455988521675,1370.910405600285,132.33275396903284,10.474962696612753,0.1987147491765214,0.7935577538708485,407,1.1454741986597674,0.11455528255528387,0.08968805488770312,0.5760000000000218,46.624000000000535,-1.0405567e-05,-4.8446796e-06,3020,479.2419,30375.986,0.013997497268608133,0.11993801030160249,4.27706088269614,1994,0
468,417.2479999999992,66.90187500000081,6.2367159928369444,0.13818422446148687,0.028594479,0.023060808,0.0006165809,0.2574205,0.25680393,0.022801764,0.0005318009,0.2627982291494547,0.13068080725414202,0.017077473384594217,-255.19597,76.07407,5787.2646,0.013327721,13.74122,188.82115,26.358208,50.798042,2580.441,0.002689815,9.958427,99.17027,-28.63901,29.759066,885.602,-0.0026878854,5.93085,35.17498,9.590708,25.89375,670.4862,0.00089063385,4.905791,24.066782,-24.627289,21.89229,479.2724,0.0018670013,4.2310395,17.901695,-8.040761,17.080736,291.75156,-0.0013209844,3.2396505,10.495336,-26.430508,15.138794,229.18307,-0.0032451039,2.8506663,8.126298,-13.695472,15.751349,248.10501,0.0004361278,2.8919222,8.3632145,-14.765347,12.617027,159.18938,0.001128213,2.3514895,5.529503,-5.9733863,12.372697,153.08362,0.0013185279,2.2160723,4.910977,-12.831534,11.184909,125.10218,-0.0013020472,2.1335657,4.5521026,-4.852649,8.749265,76.54964,-0.001913429,1.6406995,2.691895,-10.629743,8.906406,79.32408,-0.0013624901,1.6217433,2.6300514,2685.740357073971,978.7563429557454,957963.9788761046,1744.2420698910207,256.9557294062796,66026.24687471318,4638.379874421679,1173.998441892186,1378272.3415652807,22.82317954226733,9.56387938775778,91.46778894357813,0.07190557,0.077755,0.0060458393,163.86002916783713,77.11739284810307,66.54967490706109,1405.0051599877036,1338.4554850806426,155.56349186104043,14.518517997032292,0.41460674154563076,0.8427142524822504,408,1.0226666641601287,0.1639215686274509,0.14472906982510939,1.024000000000001,66.87999999999997,-1.1463518e-05,-3.7902541e-06,2434,820.07697,64854.91,0.01322478396965802,0.10647615560304655,4.433813942787032,1850,0
471,508.51199999999955,82.87806250000045,6.1356645959759515,0.14014111456260808,0.029493075,0.023031032,0.0008393529,0.25710818,0.25626883,0.023851078,0.0005304284,0.2667697303565148,0.11765348289499686,0.013842342037323319,-254.92374,82.59566,6822.042,0.010185229,14.870288,221.12547,27.735714,53.670475,2880.52,0.00383012,10.375068,107.64202,-36.87767,32.313324,1044.1509,-0.0018758071,6.203509,38.483524,9.263281,29.689253,881.4518,0.0013666567,5.173971,26.769976,-22.62549,23.808407,566.8402,0.0006910821,4.310648,18.581688,-15.695805,19.427565,377.4303,-0.0018477881,3.7790098,14.280915,-19.812355,15.248826,232.5267,-0.0017639694,2.7508109,7.566961,-13.637358,14.165985,200.67513,-0.0016060573,2.6258936,6.8953166,-20.97489,11.686478,136.57376,0.00047198302,2.1745179,4.7285275,-2.0304964,11.562484,133.69104,0.0022710878,2.081271,4.331689,-12.627798,11.834148,140.04706,0.0008784894,1.998885,3.9955413,-2.2852292,10.66124,113.66203,-0.0008312329,1.904821,3.6283433,-15.2832365,9.700564,94.10095,-0.0009226673,1.6517926,2.728419,2622.464546368111,839.3814423739508,704561.205801774,1721.2999863440216,307.7610506000461,94716.86426644413,4460.531677804232,1236.606220393538,1529194.9443159916,22.853419466438552,9.525606013459361,90.73716992365314,0.06518261,0.07500697,0.0056260456,175.02232503919473,160.69390627576914,72.15494574405967,1864.6550460723593,1792.5001003282996,141.8307339283537,6.135280876752556,0.27173854227196914,0.9858129802443205,583,0.8722332746616918,0.14210634648370377,0.15847067899259618,1.3760000000000332,82.84799999999929,-1.1095848e-05,-4.1596686e-06,3024,667.9455,97958.41,0.01538609001977991,0.09809601923370125,2.8730885406834084,1461,0
472,333.88799999999986,57.38006250000012,5.8188851603484055,0.14665153637475872,0.03338735,0.02709956,0.00070650503,0.30239096,0.30168447,0.026923377,0.00073438615,0.27676582274032957,0.16304534485230524,0.02658378447800714,-267.58887,79.40511,6305.172,0.0108778095,14.342512,205.70764,5.700343,55.51762,3082.2063,0.0037678827,10.528725,110.85404,-29.776333,35.464645,1257.7411,-0.00038778153,6.864843,47.12607,-5.939556,26.156693,684.1726,0.0006593917,4.7850437,22.896643,-28.911388,18.502434,342.34006,-1.156295e-05,3.471308,12.049979,-18.977385,17.83837,318.20743,-0.0005579222,3.318045,11.009422,-21.04838,15.484567,239.77182,0.00020495067,2.9199586,8.526158,-7.9332385,12.664771,160.39642,-0.0008499836,2.2647552,5.129116,-16.001123,13.331632,177.73239,-0.0013661508,2.4725788,6.113646,-6.0137095,10.0585785,101.174995,0.0012795943,1.8227253,3.3223274,-14.090807,9.808749,96.21156,-0.00031098284,1.768837,3.1287842,-8.778055,10.733767,115.21375,-0.0013092966,1.9733032,3.8939257,-12.338455,9.418795,88.71369,-0.0012865787,1.6034023,2.5708988,2884.384686154219,1076.186681358924,1158177.7731343342,1849.0671149951704,288.4016427611585,83175.50754733487,4950.972537414132,1265.2418623458063,1600836.9702322846,23.595050910773143,9.773850935523848,95.5281621098404,0.06476389,0.07888903,0.0062234784,331.0466311029329,153.99033631370847,98.56656061031477,2045.2002330457979,1946.633672435483,300.528856485967,6.0862773985631655,0.530013084680241,0.9303084889531458,364,0.9172747227547394,0.157538461538461,0.1825964329112679,1.0880000000000223,57.3439999999998,-1.2629615e-05,-2.6297203e-06,1865,2895.292,179740.05,0.011660396881468511,0.061959491886516525,2.5547488978340054,853,0
473,85.72299999999998,8.512000000000015,10.07083998227912,0.09032737305672006,0.028908791,0.022581853,0.00060089125,0.15837447,0.15777358,0.023878476,0.0005099401,0.2824183931982173,0.13396204367730502,0.01794582914620018,-264.41028,92.81472,8614.572,0.06644896,16.068401,258.1935,19.123302,44.500145,1980.2628,-0.044514008,8.75799,76.702385,-43.406006,42.24159,1784.3519,0.019457124,8.463594,71.63244,6.983138,28.523323,813.57996,0.00028052824,5.565941,30.979696,-38.69381,24.60925,605.6152,0.002471769,4.742614,22.492386,-9.697311,15.449266,238.67984,0.0039425744,2.9436438,8.665039,-30.077133,18.248262,332.99905,-0.0054341205,3.267021,10.673426,-5.2803965,13.748517,189.02173,0.00023119138,2.5032315,6.2661676,-20.058168,13.586291,184.58731,-0.0011329304,2.657027,7.059793,-7.0221806,10.994741,120.884346,0.01211043,2.0975847,4.3998613,-21.965939,10.594798,112.24975,0.0034785583,1.9560606,3.8261733,-5.581384,10.08296,101.666084,0.00045987504,1.9321679,3.7332728,-15.39109,9.02021,81.36419,-0.006137475,1.6482368,2.7166846,2796.39744456849,951.6455984528217,905629.345054629,1686.8507239445812,305.1945237328176,93143.69731650133,4658.738327674024,1171.0364611094185,1371326.3932476705,22.896209397506162,9.685120964613533,93.80156809919657,0.067376785,0.07733467,0.0059806514,260.3382034834456,201.11129478194252,112.57112811964524,1388.867299316009,1276.2961711963637,218.73289323986043,5.240020226335743,0.2916808148415345,0.5730354963654694,54,1.587462933565501,0.16060377358490546,0.1702941228805236,0.5760000000000005,8.51199999999999,-1.208444e-05,-3.181128e-06,662,1083.5573,56938.082,0.01444390551915828,0.09436801383309651,3.8146121810949225,327,0
